timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
1108.850,-97.020,-52.139,0.310,0.020,0.790,10.751,1.000,0.000,0.0000
1108.860,-97.020,-52.123,0.310,0.020,0.790,10.751,1.000,0.000,0.0000
1108.870,-97.020,-52.107,0.310,0.019,0.790,10.750,1.000,0.000,0.0000
1108.880,-97.020,-52.090,0.310,0.018,0.790,10.750,1.000,0.000,0.0000
1108.890,-97.020,-52.073,0.310,0.016,0.790,10.750,1.000,0.000,0.0000
1108.900,-97.020,-52.055,0.311,0.015,0.790,10.750,1.000,0.000,0.0000
1108.910,-97.020,-52.037,0.311,0.013,0.790,10.750,1.000,0.000,0.0000
1108.920,-97.020,-52.019,0.311,0.012,0.790,10.750,1.000,0.000,0.0000
1108.930,-97.020,-52.000,0.311,0.010,0.790,10.750,1.000,0.000,0.0000
1108.940,-97.020,-51.981,0.311,0.008,0.790,10.749,1.000,0.000,0.0000
1108.950,-97.020,-51.961,0.311,0.006,0.790,10.749,1.000,0.000,0.0000
1108.960,-97.020,-51.941,0.311,0.005,0.790,10.749,1.000,0.000,0.0000
1108.970,-97.020,-51.921,0.311,0.003,0.790,10.749,1.000,0.000,0.0000
1108.980,-97.020,-51.900,0.311,0.002,0.790,10.749,1.000,0.000,0.0000
1108.990,-97.020,-51.879,0.311,0.002,0.790,10.749,1.000,0.000,0.0000
1109.000,-97.020,-51.857,0.311,0.002,0.790,10.749,1.000,0.000,0.0000
1109.010,-97.020,-51.835,0.311,0.003,0.790,10.749,1.000,0.000,0.0000
1109.020,-97.019,-51.813,0.311,0.004,0.790,10.749,1.000,0.000,0.0000
1109.030,-97.019,-51.790,0.311,0.005,0.790,10.749,1.000,0.000,0.0000
1109.040,-97.019,-51.767,0.311,0.006,0.790,10.749,1.000,0.000,0.0000
1109.050,-97.019,-51.744,0.311,0.007,0.790,10.750,1.000,0.000,0.0000
1109.060,-97.019,-51.720,0.311,0.007,0.790,10.750,1.000,0.000,0.0000
1109.070,-97.019,-51.695,0.311,0.008,0.790,10.750,1.000,0.000,0.0000
1109.080,-97.019,-51.671,0.311,0.008,0.790,10.750,1.000,0.000,0.0000
1109.090,-97.019,-51.646,0.311,0.008,0.790,10.750,1.000,0.000,0.0000
1109.100,-97.019,-51.620,0.311,0.008,0.790,10.750,1.000,0.000,0.0000
1109.110,-97.019,-51.594,0.310,0.008,0.790,10.750,1.000,0.000,0.0000
1109.120,-97.019,-51.568,0.310,0.008,0.790,10.750,1.000,0.000,0.0000
1109.130,-97.019,-51.541,0.310,0.007,0.790,10.750,1.000,0.000,0.0000
1109.140,-97.019,-51.514,0.310,0.007,0.790,10.750,1.000,0.000,0.0000
1109.150,-97.019,-51.487,0.310,0.007,0.789,10.750,1.000,0.000,0.0000
1109.160,-97.019,-51.459,0.310,0.006,0.789,10.750,1.000,0.000,0.0000
1109.170,-97.019,-51.430,0.310,0.006,0.789,10.750,1.000,0.000,0.0000
1109.180,-97.019,-51.402,0.310,0.005,0.789,10.750,1.000,0.000,0.0000
1109.190,-97.019,-51.373,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.200,-97.019,-51.343,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.210,-97.019,-51.313,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.220,-97.019,-51.283,0.310,0.003,0.789,10.751,1.000,0.000,0.0000
1109.230,-97.019,-51.252,0.310,0.003,0.789,10.751,1.000,0.000,0.0000
1109.240,-97.019,-51.221,0.310,0.003,0.789,10.751,1.000,0.000,0.0000
1109.250,-97.019,-51.190,0.310,0.003,0.789,10.751,1.000,0.000,0.0000
1109.260,-97.019,-51.158,0.310,0.003,0.789,10.751,1.000,0.000,0.0000
1109.270,-97.019,-51.126,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.280,-97.019,-51.093,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.290,-97.019,-51.060,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.300,-97.019,-51.027,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.310,-97.019,-50.993,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.320,-97.019,-50.958,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.330,-97.019,-50.924,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.340,-97.019,-50.889,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.350,-97.019,-50.853,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.360,-97.019,-50.817,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.370,-97.019,-50.781,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.380,-97.019,-50.745,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.390,-97.019,-50.708,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.400,-97.019,-50.670,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.410,-97.019,-50.632,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.420,-97.019,-50.594,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.430,-97.018,-50.556,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.440,-97.018,-50.516,0.310,0.004,0.789,10.750,1.000,0.000,0.0000
1109.450,-97.018,-50.477,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.460,-97.018,-50.437,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.470,-97.018,-50.397,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.480,-97.018,-50.356,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.490,-97.018,-50.315,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.500,-97.018,-50.274,0.310,0.003,0.789,10.750,1.000,0.000,0.0000
1109.510,-97.018,-50.232,0.310,0.003,0.788,10.750,1.000,0.000,0.0000
1109.520,-97.018,-50.190,0.310,0.003,0.788,10.750,1.000,0.000,0.0000
1109.530,-97.018,-50.148,0.310,0.003,0.788,10.750,1.000,0.000,0.0000
1109.540,-97.018,-50.105,0.310,0.003,0.788,10.750,1.000,0.000,0.0000
1109.550,-97.018,-50.061,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.560,-97.018,-50.017,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.570,-97.018,-49.973,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.580,-97.018,-49.929,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.590,-97.018,-49.884,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.600,-97.018,-49.838,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.610,-97.018,-49.793,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.620,-97.018,-49.747,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.630,-97.018,-49.700,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.640,-97.018,-49.653,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.650,-97.018,-49.606,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.660,-97.018,-49.558,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.670,-97.018,-49.510,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.680,-97.018,-49.461,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.690,-97.018,-49.412,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.700,-97.018,-49.363,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.710,-97.017,-49.313,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.720,-97.017,-49.263,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.730,-97.017,-49.213,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.740,-97.017,-49.162,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.750,-97.017,-49.110,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.760,-97.017,-49.059,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.770,-97.017,-49.007,0.310,0.004,0.788,10.750,1.000,0.000,0.0000
1109.780,-97.017,-48.954,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.790,-97.017,-48.901,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.800,-97.017,-48.848,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.810,-97.017,-48.794,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.820,-97.017,-48.740,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.830,-97.017,-48.686,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.840,-97.017,-48.631,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.850,-97.017,-48.576,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.860,-97.017,-48.520,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.870,-97.017,-48.464,0.310,0.004,0.787,10.750,1.000,0.000,0.0000
1109.880,-97.017,-48.407,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.890,-97.017,-48.350,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.900,-97.017,-48.293,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.910,-97.017,-48.236,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.920,-97.017,-48.178,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.930,-97.017,-48.119,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.940,-97.016,-48.060,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.950,-97.016,-48.001,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.960,-97.016,-47.941,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.970,-97.016,-47.881,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.980,-97.016,-47.821,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1109.990,-97.016,-47.760,0.310,0.005,0.787,10.750,1.000,0.000,0.0000
1110.000,-97.016,-47.699,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.010,-97.016,-47.637,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.020,-97.016,-47.575,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.030,-97.016,-47.513,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.040,-97.016,-47.450,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.050,-97.016,-47.387,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.060,-97.016,-47.323,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.070,-97.016,-47.259,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.080,-97.016,-47.195,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.090,-97.016,-47.130,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.100,-97.016,-47.065,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.110,-97.016,-46.999,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.120,-97.016,-46.933,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.130,-97.016,-46.867,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.140,-97.015,-46.800,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.150,-97.015,-46.733,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.160,-97.015,-46.665,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.170,-97.015,-46.597,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.180,-97.015,-46.529,0.310,0.005,0.786,10.750,1.000,0.000,0.0000
1110.190,-97.015,-46.460,0.310,0.005,0.785,10.750,1.000,0.000,0.0000
1110.200,-97.015,-46.391,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.210,-97.015,-46.321,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.220,-97.015,-46.251,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.230,-97.015,-46.181,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.240,-97.015,-46.110,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.250,-97.015,-46.039,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.260,-97.015,-45.968,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.270,-97.015,-45.896,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.280,-97.015,-45.823,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.290,-97.015,-45.751,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.300,-97.015,-45.678,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.310,-97.015,-45.604,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.320,-97.014,-45.530,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.330,-97.014,-45.456,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.340,-97.014,-45.381,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.350,-97.014,-45.306,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.360,-97.014,-45.230,0.310,0.006,0.785,10.750,1.000,0.000,0.0000
1110.370,-97.014,-45.154,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.380,-97.014,-45.078,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.390,-97.014,-45.001,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.400,-97.014,-44.924,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.410,-97.014,-44.847,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.420,-97.014,-44.769,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.430,-97.014,-44.691,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.440,-97.014,-44.612,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.450,-97.014,-44.533,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.460,-97.014,-44.453,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.470,-97.014,-44.374,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.480,-97.013,-44.293,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.490,-97.013,-44.213,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.500,-97.013,-44.132,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.510,-97.013,-44.050,0.310,0.006,0.784,10.750,1.000,0.000,0.0000
1110.520,-97.013,-43.968,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.530,-97.013,-43.886,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.540,-97.013,-43.803,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.550,-97.013,-43.720,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.560,-97.013,-43.637,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.570,-97.013,-43.553,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.580,-97.013,-43.469,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.590,-97.013,-43.384,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.600,-97.013,-43.299,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.610,-97.013,-43.214,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.620,-97.013,-43.128,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.630,-97.012,-43.042,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.640,-97.012,-42.955,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.650,-97.012,-42.868,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.660,-97.012,-42.781,0.310,0.007,0.783,10.750,1.000,0.000,0.0000
1110.670,-97.012,-42.693,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.680,-97.012,-42.605,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.690,-97.012,-42.516,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.700,-97.012,-42.427,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.710,-97.012,-42.338,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.720,-97.012,-42.248,0.310,0.007,0.782,10.750,1.000,0.000,0.0000
1110.730,-97.012,-42.158,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.740,-97.012,-42.067,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.750,-97.012,-41.976,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.760,-97.012,-41.885,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.770,-97.011,-41.793,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.780,-97.011,-41.701,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.790,-97.011,-41.608,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.800,-97.011,-41.515,0.310,0.007,0.782,10.749,1.000,0.000,0.0000
1110.810,-97.011,-41.422,0.310,0.007,0.781,10.749,1.000,0.000,0.0000
1110.820,-97.011,-41.328,0.310,0.007,0.781,10.749,1.000,0.000,0.0000
1110.830,-97.011,-41.234,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.840,-97.011,-41.139,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.850,-97.011,-41.044,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.860,-97.011,-40.949,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.870,-97.011,-40.853,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.880,-97.011,-40.757,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.890,-97.011,-40.660,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.900,-97.011,-40.564,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.910,-97.010,-40.466,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.920,-97.010,-40.368,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.930,-97.010,-40.270,0.310,0.008,0.781,10.749,1.000,0.000,0.0000
1110.940,-97.010,-40.172,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1110.950,-97.010,-40.073,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1110.960,-97.010,-39.974,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1110.970,-97.010,-39.874,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1110.980,-97.010,-39.774,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1110.990,-97.010,-39.673,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.000,-97.010,-39.572,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.010,-97.010,-39.471,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.020,-97.010,-39.369,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.030,-97.009,-39.267,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.040,-97.009,-39.165,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.050,-97.009,-39.062,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.060,-97.009,-38.959,0.310,0.008,0.780,10.749,1.000,0.000,0.0000
1111.070,-97.009,-38.855,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.080,-97.009,-38.751,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.090,-97.009,-38.646,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.100,-97.009,-38.541,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.110,-97.009,-38.436,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.120,-97.009,-38.331,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.130,-97.009,-38.224,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.140,-97.009,-38.118,0.310,0.008,0.779,10.749,1.000,0.000,0.0000
1111.150,-97.008,-38.011,0.310,0.009,0.779,10.749,1.000,0.000,0.0000
1111.160,-97.008,-37.904,0.310,0.009,0.779,10.749,1.000,0.000,0.0000
1111.170,-97.008,-37.796,0.310,0.009,0.779,10.749,1.000,0.000,0.0000
1111.180,-97.008,-37.688,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.190,-97.008,-37.580,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.200,-97.008,-37.471,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.210,-97.008,-37.362,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.220,-97.008,-37.252,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.230,-97.008,-37.142,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.240,-97.008,-37.032,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.250,-97.008,-36.921,0.310,0.009,0.778,10.749,1.000,0.000,0.0000
1111.260,-97.008,-36.810,0.310,0.010,0.778,10.749,1.000,0.000,0.0000
1111.270,-97.007,-36.698,0.310,0.014,0.778,10.749,1.000,0.000,0.0000
1111.280,-97.007,-36.587,0.311,0.020,0.778,10.749,1.000,0.000,0.0000
1111.290,-97.007,-36.476,0.311,0.028,0.778,10.748,1.000,0.000,0.0000
1111.300,-97.007,-36.365,0.311,0.035,0.777,10.748,1.000,0.000,0.0000
1111.310,-97.007,-36.253,0.312,0.042,0.777,10.748,1.000,0.000,0.0000
1111.320,-97.007,-36.142,0.312,0.047,0.777,10.747,1.000,0.000,0.0000
1111.330,-97.007,-36.031,0.313,0.051,0.777,10.747,1.000,0.000,0.0000
1111.340,-97.007,-35.920,0.313,0.054,0.777,10.746,1.000,0.000,0.0000
1111.350,-97.007,-35.809,0.314,0.056,0.777,10.746,1.000,0.000,0.0000
