timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
53.630,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.640,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.650,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.660,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.670,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.680,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.690,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.700,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.710,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.720,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.730,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.740,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.750,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.760,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.770,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.780,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.790,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.800,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.810,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.820,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.830,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.840,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.850,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.860,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.870,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.880,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.890,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.900,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.910,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
53.920,-97.020,-52.451,0.317,0.000,0.790,10.744,0.040,0.000,0.0000
53.930,-97.020,-52.451,0.317,0.004,0.790,10.744,0.080,0.000,0.0000
53.940,-97.020,-52.451,0.317,0.010,0.790,10.744,0.120,0.000,0.0000
53.950,-97.020,-52.450,0.317,0.018,0.790,10.744,0.160,0.000,0.0000
53.960,-97.020,-52.449,0.316,0.027,0.790,10.744,0.200,0.000,0.0000
53.970,-97.020,-52.447,0.316,0.035,0.790,10.745,0.240,0.000,0.0000
53.980,-97.020,-52.446,0.316,0.041,0.790,10.745,0.280,0.000,0.0000
53.990,-97.020,-52.443,0.315,0.047,0.790,10.745,0.320,0.000,0.0000
54.000,-97.020,-52.440,0.315,0.051,0.790,10.746,0.360,0.000,0.0000
54.010,-97.020,-52.437,0.314,0.054,0.790,10.746,0.400,0.000,0.0000
54.020,-97.020,-52.434,0.314,0.056,0.790,10.747,0.440,0.000,0.0000
54.030,-97.020,-52.430,0.313,0.056,0.790,10.748,0.480,0.000,0.0000
54.040,-97.020,-52.425,0.312,0.056,0.790,10.748,0.520,0.000,0.0000
54.050,-97.020,-52.421,0.312,0.055,0.790,10.749,0.560,0.000,0.0000
54.060,-97.020,-52.415,0.311,0.054,0.790,10.749,0.600,0.000,0.0000
54.070,-97.020,-52.410,0.311,0.051,0.790,10.750,0.640,0.000,0.0000
54.080,-97.020,-52.404,0.310,0.048,0.790,10.750,0.680,0.000,0.0000
54.090,-97.020,-52.397,0.310,0.045,0.790,10.751,0.720,0.000,0.0000
54.100,-97.020,-52.391,0.309,0.041,0.790,10.751,0.760,0.000,0.0000
