timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
447.500,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.510,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.520,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.530,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.540,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.550,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.560,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.570,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.580,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.590,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.600,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.610,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.620,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.630,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.640,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.650,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.660,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.670,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.680,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.690,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.700,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.710,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.720,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.730,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.740,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.750,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.760,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.770,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.780,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.790,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.800,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.810,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.820,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
447.830,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
