timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
666.330,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.340,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.350,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.360,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.370,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.380,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.390,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.400,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.410,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.420,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.430,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.440,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.450,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.460,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.470,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.480,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
666.490,-97.020,-52.451,0.317,0.000,0.790,10.744,0.040,0.000,0.0000
666.500,-97.020,-52.451,0.317,0.004,0.790,10.744,0.080,0.000,0.0000
666.510,-97.020,-52.451,0.317,0.010,0.790,10.744,0.120,0.000,0.0000
666.520,-97.020,-52.450,0.317,0.018,0.790,10.744,0.160,0.000,0.0000
666.530,-97.020,-52.449,0.316,0.027,0.790,10.744,0.200,0.000,0.0000
666.540,-97.020,-52.447,0.316,0.035,0.790,10.745,0.240,0.000,0.0000
666.550,-97.020,-52.446,0.316,0.041,0.790,10.745,0.280,0.000,0.0000
666.560,-97.020,-52.443,0.315,0.047,0.790,10.745,0.320,0.000,0.0000
666.570,-97.020,-52.440,0.315,0.051,0.790,10.746,0.360,0.000,0.0000
666.580,-97.020,-52.437,0.314,0.054,0.790,10.746,0.400,0.000,0.0000
666.590,-97.020,-52.434,0.314,0.056,0.790,10.747,0.440,0.000,0.0000
666.600,-97.020,-52.430,0.313,0.056,0.790,10.748,0.480,0.000,0.0000
666.610,-97.020,-52.425,0.312,0.056,0.790,10.748,0.520,0.000,0.0000
666.620,-97.020,-52.421,0.312,0.055,0.790,10.749,0.560,0.000,0.0000
