timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
134.040,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.050,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.060,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.070,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.080,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.090,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.100,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.110,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.120,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.130,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.140,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.150,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.160,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.170,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.180,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.190,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.200,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.210,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.220,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.230,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.240,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
134.250,-97.020,-52.451,0.317,0.000,0.790,10.744,0.040,0.000,0.0000
134.260,-97.020,-52.451,0.317,0.004,0.790,10.744,0.080,0.000,0.0000
134.270,-97.020,-52.451,0.317,0.010,0.790,10.744,0.120,0.000,0.0000
134.280,-97.020,-52.450,0.317,0.018,0.790,10.744,0.160,0.000,0.0000
134.290,-97.020,-52.449,0.316,0.027,0.790,10.744,0.200,0.000,0.0000
134.300,-97.020,-52.447,0.316,0.035,0.790,10.745,0.240,0.000,0.0000
134.310,-97.020,-52.446,0.316,0.041,0.790,10.745,0.280,0.000,0.0000
134.320,-97.020,-52.443,0.315,0.047,0.790,10.745,0.320,0.000,0.0000
134.330,-97.020,-52.440,0.315,0.051,0.790,10.746,0.360,0.000,0.0000
