timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
833.140,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.150,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.160,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.170,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.180,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.190,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.200,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.210,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.220,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.230,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.240,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.250,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.260,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.270,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.280,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.290,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.300,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.310,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.320,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.330,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.340,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.350,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.360,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.370,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.380,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.390,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.400,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.410,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.420,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.430,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.440,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.450,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
833.460,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
