timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
396.120,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.130,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.140,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.150,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.160,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.170,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.180,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.190,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.200,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.210,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.220,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.230,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.240,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.250,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.260,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.270,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.280,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.290,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.300,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.310,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.320,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.330,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.340,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.350,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.360,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.370,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.380,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.390,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.400,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.410,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.420,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.430,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.440,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.450,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.460,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.470,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.480,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.490,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.500,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.510,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.520,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.530,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.540,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.550,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.560,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.570,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.580,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.590,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.600,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.610,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.620,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
396.630,-97.020,-52.451,0.317,0.000,0.790,10.744,0.040,0.000,0.0000
396.640,-97.020,-52.451,0.317,0.004,0.790,10.744,0.080,0.000,0.0000
396.650,-97.020,-52.451,0.317,0.010,0.790,10.744,0.120,0.000,0.0000
396.660,-97.020,-52.450,0.317,0.018,0.790,10.744,0.160,0.000,0.0000
396.670,-97.020,-52.449,0.316,0.027,0.790,10.744,0.200,0.000,0.0000
396.680,-97.020,-52.447,0.316,0.035,0.790,10.745,0.240,0.000,0.0000
396.690,-97.020,-52.446,0.316,0.041,0.790,10.745,0.280,0.000,0.0000
396.700,-97.020,-52.443,0.315,0.047,0.790,10.745,0.320,0.000,0.0000
396.710,-97.020,-52.440,0.315,0.051,0.790,10.746,0.360,0.000,0.0000
396.720,-97.020,-52.437,0.314,0.054,0.790,10.746,0.400,0.000,0.0000
396.730,-97.020,-52.434,0.314,0.056,0.790,10.747,0.440,0.000,0.0000
396.740,-97.020,-52.430,0.313,0.056,0.790,10.748,0.480,0.000,0.0000
396.750,-97.020,-52.425,0.312,0.056,0.790,10.748,0.520,0.000,0.0000
396.760,-97.020,-52.421,0.312,0.055,0.790,10.749,0.560,0.000,0.0000
396.770,-97.020,-52.415,0.311,0.054,0.790,10.749,0.600,0.000,0.0000
396.780,-97.020,-52.410,0.311,0.051,0.790,10.750,0.640,0.000,0.0000
396.790,-97.020,-52.404,0.310,0.048,0.790,10.750,0.680,0.000,0.0000
396.800,-97.020,-52.397,0.310,0.045,0.790,10.751,0.720,0.000,0.0000
396.810,-97.020,-52.391,0.309,0.041,0.790,10.751,0.760,0.000,0.0000
396.820,-97.020,-52.384,0.309,0.037,0.790,10.751,0.800,0.000,0.0000
396.830,-97.020,-52.376,0.309,0.033,0.790,10.752,0.840,0.000,0.0000
