timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
88.770,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.780,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.790,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.800,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.810,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.820,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.830,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.840,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.850,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.860,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.870,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.880,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.890,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.900,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.910,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.920,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.930,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.940,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.950,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.960,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.970,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
88.980,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
