timestamp_sec,ego_x,ego_y,ego_z,ego_speed_mps,distance_to_intersection_m,distance_to_pedestrian_m,human_throttle,human_brake,human_steering_rad
701.730,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.740,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.750,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.760,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.770,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.780,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.790,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.800,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.810,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.820,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.830,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.840,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.850,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.860,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.870,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.880,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.890,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.900,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.910,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.920,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.930,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.940,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.950,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.960,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
701.970,-97.020,-52.451,0.317,0.000,0.790,10.744,0.000,0.000,0.0000
